CAT: GEDR3_1147321661824037760  09:42:46.3717  +83:16:08.967   0.4587   -0.1490  10.51    K6  J2000.0
RAA:   24.8719097    0.0245752
AA:   24.8729193    0.3610028
TAA:   24.8737526    0.3609980
ABS_AA:   24.8737544    0.3609931
TAPE_ALT_EW:   89.9679182   38.9245206
TAPE_ALT_EW_RAW:   89.9679182   38.9330123
LST: 21:47:06.882
RRD:    9.7751385   83.1614612
ARD:    9.7727622   83.1587368
CRD: 09:42:57.844  83:16:26.178
SVEL: 0.0000 0.0008
SERR: 2022071296 -1058491688
CAT: GEDR3_475887878251524096   04:36:01.3686  +63:22:03.911   0.0233   -1.4572  10.09    F4  J2000.0
RAA:   23.0429297   28.4083512
AA:   23.0422200   28.7445636
TAA:   23.0438866   28.7451674
ABS_AA:   23.0437154   28.7451689
TAPE_ALT_EW:   89.9679182   37.6431123
TAPE_ALT_EW_RAW:   89.9679182   37.6518171
LST: 21:50:28.773
RRD:    4.6367473   63.4163655
ARD:    4.6370436   63.4130726
CRD: 04:35:59.176  63:22:22.239
SVEL: 0.0017 0.0009
SERR: -849847622 -1058428506
CAT: GEDR3_122746596203613184   03:04:23.6904  +28:58:18.404   0.0555   -0.5638  10.62    F3  J2000.0
RAA:   23.9212036   69.4566010
AA:   23.9185827   69.7921946
TAA:   23.9205238   69.7928007
ABS_AA:   23.9201647   69.7927935
TAPE_ALT_EW:   89.9679182   38.0493726
TAPE_ALT_EW_RAW:   89.9679182   38.0580099
LST: 21:52:19.882
RRD:    3.0968372   29.0642212
ARD:    3.0971207   29.0644221
CRD: 03:04:22.035  28:58:21.328
SVEL: 0.0033 0.0017
SERR: -1916848924 -1058482690
CAT: GEDR3_2508751699662360192  01:44:04.0870  -01:08:55.441   0.1284   -0.6806  10.92    F9  J2000.0
RAA:   26.3642663  109.2192123
AA:   26.3612139  109.5537665
TAA:   26.3631516  109.5546908
ABS_AA:   26.3627988  109.5546529
TAPE_ALT_EW:   89.9679182   40.4919051
TAPE_ALT_EW_RAW:   89.9679182   40.5001415
LST: 21:54:01.327
RRD:    1.7545462   -1.0298972
ARD:    1.7548626   -1.0276035
CRD: 01:44:02.623 -01:09:03.264
SVEL: 0.0034 0.0027
SERR: 145944398 -1058482703
CAT: GEDR3_2341038964830130048  23:52:50.4311  -22:21:49.219   0.1519   -3.0187  10.63    K2  J2000.0
RAA:   29.1250973  148.4906555
AA:   29.1231954  148.8240642
TAA:   29.1245750  148.8253163
ABS_AA:   29.1243796  148.8253033
TAPE_ALT_EW:   89.9679182   43.2533773
TAPE_ALT_EW_RAW:   89.9679182   43.2611488
LST: 21:55:50.855
RRD:   23.9009938  -22.2327248
ARD:   23.9013680  -22.2307573
CRD: 23:52:48.951 -22:22:00.723
SVEL: 0.0019 0.0038
SERR: -2068244949 -1058482700
CAT: GEDR3_6777832712375079424  21:12:25.7418  -33:28:46.514  -0.3504   -5.7683  10.53    G5  J2000.0
RAA:   24.1506227  189.9303867
AA:   24.1510516  190.2636199
TAA:   24.1524424  190.2648260
ABS_AA:   24.1525084  190.2647771
TAPE_ALT_EW:   89.9679182   38.2811320
TAPE_ALT_EW_RAW:   89.9679182   38.2897307
LST: 21:57:20.874
RRD:   21.2311909  -33.3835855
ARD:   21.2314921  -33.3836758
CRD: 21:12:24.361 -33:28:55.252
SVEL: -0.0005 0.0030
SERR: -1096846587 -1058482711
CAT: GEDR3_4082682971118864896  19:22:08.9254  -20:55:34.983  -0.0386    0.6122  10.57    K6  J2000.0
RAA:   25.6119087  220.5295163
AA:   25.6141263  220.8628988
TAA:   25.6149644  220.8641237
ABS_AA:   25.6152028  220.8640820
TAPE_ALT_EW:   89.9679182   39.7439269
TAPE_ALT_EW_RAW:   89.9679182   39.7522822
LST: 21:58:57.596
RRD:   19.3924315  -20.8821804
ARD:   19.3925516  -20.8818290
CRD: 19:22:08.097 -20:55:44.628
SVEL: -0.0025 0.0030
SERR: -627834226 -1058482681
CAT: GEDR3_4274832768505220096  18:12:34.4352  -00:11:57.312   0.0584   -0.1114  10.78  F9.5  J2000.0
RAA:   27.7687795  250.7792444
AA:   27.7722739  251.1132099
TAA:   27.7728328  251.1144626
ABS_AA:   27.7732330  251.1144530
TAPE_ALT_EW:   89.9679182   41.9019422
TAPE_ALT_EW_RAW:   89.9679182   41.9099385
LST: 22:00:31.948
RRD:   18.2297390   -0.1941307
ARD:   18.2297476   -0.1918928
CRD: 18:12:34.054 -00:12:13.416
SVEL: -0.0031 0.0029
SERR: -995708078 -1058482664
CAT: GEDR3_1352543651722034048  16:44:53.7992  +38:41:37.107  -0.0040   -1.5916  10.83    F9  J2000.0
RAA:   26.9523221  300.6460434
AA:   26.9560242  300.9815320
TAA:   26.9565981  300.9824591
ABS_AA:   26.9568973  300.9824680
TAPE_ALT_EW:   89.9679182   41.0854237
TAPE_ALT_EW_RAW:   89.9679182   41.0935559
LST: 22:02:24.275
RRD:   16.7618232   38.6492141
ARD:   16.7616669   38.6540191
CRD: 16:44:54.306  38:41:12.486
SVEL: -0.0031 0.0013
SERR: 998551204 -1058482692
CAT: GEDR3_1616355352089609344  15:18:36.3306  +61:33:15.246   0.2916   -1.5660  10.84  K3.5  J2000.0
RAA:   22.3950455  329.5961321
AA:   22.3977293  329.9320265
TAA:   22.3988530  329.9326208
ABS_AA:   22.3990197  329.9325899
TAPE_ALT_EW:   89.9679182   37.0688520
TAPE_ALT_EW_RAW:   89.9679182   37.0776524
LST: 22:05:01.933
RRD:   15.3181428   61.4674042
ARD:   15.3176542   61.4718669
CRD: 15:18:38.768  61:32:54.135
SVEL: -0.0019 0.0011
SERR: 1386789148 -1058420351
CAT: GEDR3_1147886772144210688  10:37:47.6575  +84:43:03.446  -1.3773   -0.6642  10.86  F9.5  J2000.0
RAA:   26.3621911  359.1031848
AA:   26.3632564  359.4397395
TAA:   26.3643675  359.4403591
ABS_AA:   26.3643759  359.4403001
TAPE_ALT_EW:   89.9679182   40.5027666
TAPE_ALT_EW_RAW:   89.9679182   40.5109957
LST: 22:06:34.609
RRD:   10.6837986   84.5951761
ARD:   10.6803768   84.5934664
CRD: 10:38:04.751  84:43:15.331
SVEL: 0.0000 0.0004
SERR: -1822792280 -1058481593
CAT: GEDR3_2305556659450568576  23:42:58.0522  +89:06:03.806   0.5617    0.7445  10.95  K5.5  J2000.0
RAA:   32.4098064    0.3632935
AA:   32.4107956    0.7004302
TAA:   32.4119064  360.7010888
ABS_AA:   32.4119095  360.7010778
TAPE_ALT_EW:   89.9679182   46.5502388
TAPE_ALT_EW_RAW:   89.9679182   46.5574618
LST: 22:07:57.927
RRD:   23.6775553   89.2317779
ARD:   23.7032550   89.2324303
CRD: 23:41:02.350  89:05:58.540
SVEL: 0.0002 0.0000
SERR: -594298324 -1058481601
CAT: GEDR3_1420436772453769728  17:19:18.4815  +55:27:02.314   0.0542   -1.4167  10.31    K3  J2000.0
RAA:   35.3476476  318.4667188
AA:   35.3508078  318.8032627
TAA:   35.3519401  318.8039410
ABS_AA:   35.3521899  318.8039226
TAPE_ALT_EW:   89.9679182   49.4898966
TAPE_ALT_EW_RAW:   89.9679182   49.4966306
LST: 22:09:28.761
RRD:   17.3294788   55.4251135
ARD:   17.3293507   55.4305849
CRD: 17:19:19.028  55:26:34.227
SVEL: -0.0024 0.0003
SERR: 1517945561 -1058481642
CAT: GEDR3_4604666981011734016  17:56:36.0315  +33:44:53.582   0.1198    2.8153  10.03    G2  J2000.0
RAA:   37.5030130  290.4459511
AA:   37.5068856  290.7814742
TAA:   37.5077422  290.7821657
ABS_AA:   37.5081172  290.7821561
TAPE_ALT_EW:   89.9679182   51.6457110
TAPE_ALT_EW_RAW:   89.9679182   51.6520864
LST: 22:11:04.248
RRD:   17.9576451   33.7442833
ARD:   17.9576257   33.7490475
CRD: 17:56:35.922  33:44:28.790
SVEL: -0.0033 0.0012
SERR: 30928517 -1058481642
CAT: GEDR3_4254303890016979712  19:00:14.3237  -05:22:09.422  -0.0697   -0.5448  10.81    M3  J2000.0
RAA:   31.2818781  239.8246748
AA:   31.2849929  240.1582194
TAA:   31.2855669  240.1591746
ABS_AA:   31.2859397  240.1591314
TAPE_ALT_EW:   89.9679182   45.4238258
TAPE_ALT_EW_RAW:   89.9679182   45.4312335
LST: 22:13:10.082
RRD:   19.0249093   -5.3371995
ARD:   19.0249897   -5.3354249
CRD: 19:00:13.647 -05:22:24.274
SVEL: -0.0029 0.0031
SERR: 470634768 -1058481609
CAT: GEDR3_6883863463364040832  21:10:37.5240  -16:10:25.164   0.0015   -0.5928  10.23  M6.5  J2000.0
RAA:   39.9369895  199.7849197
AA:   39.9380203  200.1170876
TAA:   39.9385783  200.1181642
ABS_AA:   39.9387135  200.1181184
TAPE_ALT_EW:   89.9679182   54.0763681
TAPE_ALT_EW_RAW:   89.9679182   54.0823391
LST: 22:14:38.840
RRD:   21.1989634  -16.0780436
ARD:   21.1992230  -16.0768787
CRD: 21:10:36.254 -16:10:37.014
SVEL: -0.0012 0.0048
SERR: 1650966316 -1058481663
CAT: GEDR3_2388405921459155840  23:27:32.3379  -22:02:19.166   0.4385   -5.0352  10.91    K5  J2000.0
RAA:   33.6940591  159.7624394
AA:   33.6927188  160.0953624
TAA:   33.6938190  160.0963239
ABS_AA:   33.6936943  160.0963315
TAPE_ALT_EW:   89.9679182   47.8319219
TAPE_ALT_EW_RAW:   89.9679182   47.8389317
LST: 22:16:30.197
RRD:   23.4797049  -21.9093196
ARD:   23.4800735  -21.9075589
CRD: 23:27:30.915 -22:02:31.165
SVEL: 0.0012 0.0044
SERR: 174475167 -1058481628
CAT: GEDR3_2532113469894436608  01:11:41.7952  -01:31:51.581   0.2541    0.7146  10.86  F9.5  J2000.0
RAA:   37.0217774  120.0892473
AA:   37.0188966  120.4233369
TAA:   37.0199862  120.4243557
ABS_AA:   37.0196870  120.4243476
TAPE_ALT_EW:   89.9679182   51.1577848
TAPE_ALT_EW_RAW:   89.9679182   51.1642413
LST: 22:18:02.000
RRD:    1.2150340   -1.4054060
ARD:    1.2153674   -1.4031155
CRD: 01:11:40.296 -01:32:00.402
SVEL: 0.0032 0.0034
SERR: -580203512 -1058481666
CAT: GEDR3_102306778121645440   02:28:11.8564  +25:03:36.051   0.8392   -2.6611  10.59    G8  J2000.0
RAA:   35.4432226   79.9708979
AA:   35.4403291   80.3067288
TAA:   35.4419853   80.3077462
ABS_AA:   35.4415825   80.3077178
TAPE_ALT_EW:   89.9679182   49.5798384
TAPE_ALT_EW_RAW:   89.9679182   49.5865574
LST: 22:19:47.883
RRD:    2.4925761   25.1658346
ARD:    2.4928889   25.1665952
CRD: 02:28:10.322  25:03:35.179
SVEL: 0.0035 0.0017
SERR: -1381519915 -1058481656
CAT: GEDR3_460813573840770048   02:50:20.9865  +57:13:36.853   0.1458   -0.4123  10.22    K9  J2000.0
RAA:   38.1091971   39.3778047
AA:   38.1078739   39.7152348
TAA:   38.1095293   39.7159407
ABS_AA:   38.1093183   39.7159185
TAPE_ALT_EW:   89.9679182   52.2473902
TAPE_ALT_EW_RAW:   89.9679182   52.2536655
